url,status_code,error,final_url
https://agathario.github.io/ficArchive/archive/60617758_life_after_love_can_we.html,200,,https://agathario.github.io/ficArchive/archive/60617758_life_after_love_can_we.html
https://agathario.github.io/ficArchive/archive/60631114_candlelight_whispers_me_where_to_go.html,200,,https://agathario.github.io/ficArchive/archive/60631114_candlelight_whispers_me_where_to_go.html
https://agathario.github.io/ficArchive/archive/60667915_you_look_so_pretty_when.html,200,,https://agathario.github.io/ficArchive/archive/60667915_you_look_so_pretty_when.html
https://agathario.github.io/ficArchive/archive/60682354_close_to_you.html,200,,https://agathario.github.io/ficArchive/archive/60682354_close_to_you.html
https://agathario.github.io/ficArchive/archive/60700522_purple_and_green.html,200,,https://agathario.github.io/ficArchive/archive/60700522_purple_and_green.html
https://agathario.github.io/ficArchive/archive/60723781_its_never_quite_as_it.html,200,,https://agathario.github.io/ficArchive/archive/60723781_its_never_quite_as_it.html
https://agathario.github.io/ficArchive/archive/60736594_red_in_claw_red_in_love.html,200,,https://agathario.github.io/ficArchive/archive/60736594_red_in_claw_red_in_love.html
https://agathario.github.io/ficArchive/archive/60738175_youd_have_to_stop_the_world.html,200,,https://agathario.github.io/ficArchive/archive/60738175_youd_have_to_stop_the_world.html
https://agathario.github.io/ficArchive/archive/60738349_theres_no_one_else_who_could_the_only_one_is_you.html,200,,https://agathario.github.io/ficArchive/archive/60738349_theres_no_one_else_who_could_the_only_one_is_you.html
https://agathario.github.io/ficArchive/archive/60739120_for_you_to_be_still.html,200,,https://agathario.github.io/ficArchive/archive/60739120_for_you_to_be_still.html
https://agathario.github.io/ficArchive/archive/60742324_figured_you_out.html,200,,https://agathario.github.io/ficArchive/archive/60742324_figured_you_out.html
https://agathario.github.io/ficArchive/archive/60768184_someday_we_will_all_be.html,200,,https://agathario.github.io/ficArchive/archive/60768184_someday_we_will_all_be.html
https://agathario.github.io/ficArchive/archive/60780265_vidal_books.html,200,,https://agathario.github.io/ficArchive/archive/60780265_vidal_books.html
https://agathario.github.io/ficArchive/archive/60792286_velvet_ring.html,200,,https://agathario.github.io/ficArchive/archive/60792286_velvet_ring.html
https://agathario.github.io/ficArchive/archive/60796456_agathario_fake_dating_au.html,200,,https://agathario.github.io/ficArchive/archive/60796456_agathario_fake_dating_au.html
https://agathario.github.io/ficArchive/archive/60810751_within_reach.html,200,,https://agathario.github.io/ficArchive/archive/60810751_within_reach.html
https://agathario.github.io/ficArchive/archive/60824317_let_loose_your_longing.html,200,,https://agathario.github.io/ficArchive/archive/60824317_let_loose_your_longing.html
https://agathario.github.io/ficArchive/archive/60858487_the_heart_of_death.html,200,,https://agathario.github.io/ficArchive/archive/60858487_the_heart_of_death.html
https://agathario.github.io/ficArchive/archive/60865297_just_between_us_did_the.html,200,,https://agathario.github.io/ficArchive/archive/60865297_just_between_us_did_the.html
https://agathario.github.io/ficArchive/archive/60901915_naughty_nice.html,200,,https://agathario.github.io/ficArchive/archive/60901915_naughty_nice.html
https://agathario.github.io/ficArchive/archive/60961120_til_storm_breaks_loose.html,200,,https://agathario.github.io/ficArchive/archive/60961120_til_storm_breaks_loose.html
https://agathario.github.io/ficArchive/archive/60984145_my_side_of_the_story.html,200,,https://agathario.github.io/ficArchive/archive/60984145_my_side_of_the_story.html
https://agathario.github.io/ficArchive/archive/61063744_my_love_mine_all_mine.html,200,,https://agathario.github.io/ficArchive/archive/61063744_my_love_mine_all_mine.html
https://agathario.github.io/ficArchive/archive/61077781_unsatisfied_i_skip_my.html,200,,https://agathario.github.io/ficArchive/archive/61077781_unsatisfied_i_skip_my.html
https://agathario.github.io/ficArchive/archive/61081831_roommates_of_destruction.html,200,,https://agathario.github.io/ficArchive/archive/61081831_roommates_of_destruction.html
https://agathario.github.io/ficArchive/archive/61125523_at_the_still_point_of_the_turning_world.html,200,,https://agathario.github.io/ficArchive/archive/61125523_at_the_still_point_of_the_turning_world.html
https://agathario.github.io/ficArchive/archive/61126990_my_boy_builds_coffins.html,200,,https://agathario.github.io/ficArchive/archive/61126990_my_boy_builds_coffins.html
https://agathario.github.io/ficArchive/archive/61154881_roster.html,200,,https://agathario.github.io/ficArchive/archive/61154881_roster.html
https://agathario.github.io/ficArchive/archive/61180354_decemberism.html,200,,https://agathario.github.io/ficArchive/archive/61180354_decemberism.html
https://agathario.github.io/ficArchive/archive/61208161_exceptions.html,200,,https://agathario.github.io/ficArchive/archive/61208161_exceptions.html
https://agathario.github.io/ficArchive/archive/61208620_five_seconds.html,200,,https://agathario.github.io/ficArchive/archive/61208620_five_seconds.html
https://agathario.github.io/ficArchive/archive/61209526_the_gold_and_the_rust.html,200,,https://agathario.github.io/ficArchive/archive/61209526_the_gold_and_the_rust.html
https://agathario.github.io/ficArchive/archive/61245343_unlock_thy_hidden_gate.html,200,,https://agathario.github.io/ficArchive/archive/61245343_unlock_thy_hidden_gate.html
https://agathario.github.io/ficArchive/archive/61254514_itll_all_work_out.html,200,,https://agathario.github.io/ficArchive/archive/61254514_itll_all_work_out.html
https://agathario.github.io/ficArchive/archive/61259392_heart_beats_like_a_drummer.html,200,,https://agathario.github.io/ficArchive/archive/61259392_heart_beats_like_a_drummer.html
https://agathario.github.io/ficArchive/archive/61263814_the_world_reversed.html,200,,https://agathario.github.io/ficArchive/archive/61263814_the_world_reversed.html
https://agathario.github.io/ficArchive/archive/61280764_love_politics.html,200,,https://agathario.github.io/ficArchive/archive/61280764_love_politics.html
https://agathario.github.io/ficArchive/archive/61345132_meetcute.html,200,,https://agathario.github.io/ficArchive/archive/61345132_meetcute.html
https://agathario.github.io/ficArchive/archive/61373383_mandevillas.html,200,,https://agathario.github.io/ficArchive/archive/61373383_mandevillas.html
https://agathario.github.io/ficArchive/archive/61401928_amor_prohibido.html,200,,https://agathario.github.io/ficArchive/archive/61401928_amor_prohibido.html
https://agathario.github.io/ficArchive/archive/61403194_kaleidoscope.html,200,,https://agathario.github.io/ficArchive/archive/61403194_kaleidoscope.html
https://agathario.github.io/ficArchive/archive/61419481_merry_christmas_i_think.html,200,,https://agathario.github.io/ficArchive/archive/61419481_merry_christmas_i_think.html
https://agathario.github.io/ficArchive/archive/61448059_immovable_object.html,200,,https://agathario.github.io/ficArchive/archive/61448059_immovable_object.html
https://agathario.github.io/ficArchive/archive/61474507_the_holiday.html,200,,https://agathario.github.io/ficArchive/archive/61474507_the_holiday.html
https://agathario.github.io/ficArchive/archive/61496449_let_go.html,200,,https://agathario.github.io/ficArchive/archive/61496449_let_go.html
https://agathario.github.io/ficArchive/archive/61554538_my_safeword_is_safeword.html,200,,https://agathario.github.io/ficArchive/archive/61554538_my_safeword_is_safeword.html
https://agathario.github.io/ficArchive/archive/61598443_what_if_its_not_meant.html,200,,https://agathario.github.io/ficArchive/archive/61598443_what_if_its_not_meant.html
https://agathario.github.io/ficArchive/archive/61599598_if_this_was_a_movie.html,200,,https://agathario.github.io/ficArchive/archive/61599598_if_this_was_a_movie.html
https://agathario.github.io/ficArchive/archive/61614124_i_will_wait_up_for_you_dear.html,200,,https://agathario.github.io/ficArchive/archive/61614124_i_will_wait_up_for_you_dear.html
https://agathario.github.io/ficArchive/archive/61642021_red_thread_of_fate.html,200,,https://agathario.github.io/ficArchive/archive/61642021_red_thread_of_fate.html
https://agathario.github.io/ficArchive/archive/61650106_for_you_i_would_cross.html,200,,https://agathario.github.io/ficArchive/archive/61650106_for_you_i_would_cross.html
https://agathario.github.io/ficArchive/archive/61712359_thirst_trap.html,200,,https://agathario.github.io/ficArchive/archive/61712359_thirst_trap.html
https://agathario.github.io/ficArchive/archive/61733836_i_was_your_starry_eyed_lover_and_the_one_that_you.html,200,,https://agathario.github.io/ficArchive/archive/61733836_i_was_your_starry_eyed_lover_and_the_one_that_you.html
https://agathario.github.io/ficArchive/archive/61800187_care_of.html,200,,https://agathario.github.io/ficArchive/archive/61800187_care_of.html
https://agathario.github.io/ficArchive/archive/61814836_the_thread_of_fate.html,200,,https://agathario.github.io/ficArchive/archive/61814836_the_thread_of_fate.html
https://agathario.github.io/ficArchive/archive/61820164_summa_cum_laude.html,200,,https://agathario.github.io/ficArchive/archive/61820164_summa_cum_laude.html
https://agathario.github.io/ficArchive/archive/61850398_high_infidelity.html,200,,https://agathario.github.io/ficArchive/archive/61850398_high_infidelity.html
https://agathario.github.io/ficArchive/archive/61917550_the_bad_thing.html,200,,https://agathario.github.io/ficArchive/archive/61917550_the_bad_thing.html
https://agathario.github.io/ficArchive/archive/61961998_firewatch.html,200,,https://agathario.github.io/ficArchive/archive/61961998_firewatch.html
https://agathario.github.io/ficArchive/archive/62024398_somewhere_only_we_know_a.html,200,,https://agathario.github.io/ficArchive/archive/62024398_somewhere_only_we_know_a.html
https://agathario.github.io/ficArchive/archive/62078056_everybody_knows_that_im.html,200,,https://agathario.github.io/ficArchive/archive/62078056_everybody_knows_that_im.html
https://agathario.github.io/ficArchive/archive/62082778_scherzo.html,200,,https://agathario.github.io/ficArchive/archive/62082778_scherzo.html
https://agathario.github.io/ficArchive/archive/62134987_love_is_a_witch.html,200,,https://agathario.github.io/ficArchive/archive/62134987_love_is_a_witch.html
https://agathario.github.io/ficArchive/archive/62152813_where_we_belong.html,200,,https://agathario.github.io/ficArchive/archive/62152813_where_we_belong.html
https://agathario.github.io/ficArchive/archive/62180950_crescendo.html,200,,https://agathario.github.io/ficArchive/archive/62180950_crescendo.html
https://agathario.github.io/ficArchive/archive/62195077_im_sorry_i_love_you.html,200,,https://agathario.github.io/ficArchive/archive/62195077_im_sorry_i_love_you.html
https://agathario.github.io/ficArchive/archive/62248085_so_my_mother-in-law_is.html,200,,https://agathario.github.io/ficArchive/archive/62248085_so_my_mother-in-law_is.html
https://agathario.github.io/ficArchive/archive/62255211_what_a_night.html,200,,https://agathario.github.io/ficArchive/archive/62255211_what_a_night.html
https://agathario.github.io/ficArchive/archive/62265849_all_half_things.html,200,,https://agathario.github.io/ficArchive/archive/62265849_all_half_things.html
https://agathario.github.io/ficArchive/archive/62267089_one_way_or_another.html,200,,https://agathario.github.io/ficArchive/archive/62267089_one_way_or_another.html
https://agathario.github.io/ficArchive/archive/62291035_blood_in_the_water_everyone_wants_her.html,200,,https://agathario.github.io/ficArchive/archive/62291035_blood_in_the_water_everyone_wants_her.html
https://agathario.github.io/ficArchive/archive/62313307_adagietto.html,200,,https://agathario.github.io/ficArchive/archive/62313307_adagietto.html
https://agathario.github.io/ficArchive/archive/62325949_like_a_hurricane.html,200,,https://agathario.github.io/ficArchive/archive/62325949_like_a_hurricane.html
https://agathario.github.io/ficArchive/archive/62356414_if_youre_not_falling.html,200,,https://agathario.github.io/ficArchive/archive/62356414_if_youre_not_falling.html
https://agathario.github.io/ficArchive/archive/62368990_written_in_the_stars.html,200,,https://agathario.github.io/ficArchive/archive/62368990_written_in_the_stars.html
https://agathario.github.io/ficArchive/archive/62385640_want_take_have.html,200,,https://agathario.github.io/ficArchive/archive/62385640_want_take_have.html
https://agathario.github.io/ficArchive/archive/62417317_albatross.html,200,,https://agathario.github.io/ficArchive/archive/62417317_albatross.html
https://agathario.github.io/ficArchive/archive/62421946_sex_love_unholy_truth.html,200,,https://agathario.github.io/ficArchive/archive/62421946_sex_love_unholy_truth.html
