filename,created,last_updated,summary
for_your_consideration.html,2026-02-21 21:47:21,2026-04-27 23:48:23,"Agatha Harkness: decorated star, devoted wife and mother, Hollywood icon. Rio Vidal: charming newcomer, playgirl with a heart of gold, Oscar hopeful. Some sparks aren’t meant to be ignored."
garden_of_eden.html,2025-11-07 17:55:44,2026-04-27 23:48:23,Agatha finds herself in a gift emergency and Rio helps her out (in more ways than she was expecting) — or the one where Agatha uses plants as a way to get Rio to fuck her
get_you_where_you_wanna_go_if_you_know_what_i_mean_sobercatnip.html,2026-04-15 22:40:45,2026-04-27 23:48:23,"Rio’s first ride with Agatha and a random blonde was easily one of the wildest she’d had in four months of driving for Uber. The next few nights, Agatha hops in again, this time with a redhead, and Rio just figures it’s just a funny coincidence. But when Agatha shows up a third time with a brunette, Rio starts to suspect she’s accidentally starring in a lesbian remake of Serendipity. The only problem though? She’s pretty sure she’s not the one who’s supposed to fall in love."
giving_my_heart_over_to_you.html,2025-07-26 21:35:52,2026-04-27 23:48:23,"Agatha wants to run away, but Rio has been holding back a truth that might change her mind. Or, Rio reveals her Death form to Agatha for the first time."
glitter_glue_and_signs_of_life.html,2025-09-25 21:14:53,2026-04-27 23:48:24,"Agatha couldn’t move. It was her, she was sure of it—the dancer from the club, on the night of the last day of school. A stripper was standing in her classroom, addressing her second-graders. A stripper who, until this very moment, had been filed neatly into the category of things Agatha would never think about again. (Except that one time, when she got too drunk on the Fourth of July. And that other time, when she got too drunk on the Seventh of July, which was just a normal Tuesday.) And yet here she was, in practical jeans and a black tee, looking every inch like a competent professional. OR First ten minutes of Afternoon Delight meets...the American public school system? (THEY'RE TEACHERS)"
god_is_a_woman.html,2026-02-21 21:36:57,2026-04-27 23:48:24,"“It’s not the first time blue eyes do their best not to stare at tender lips, Rio’s bottom lip caught between her own teeth. A focus in brown eyes that never leave Agatha’s cheek. She tries not to focus on how they’d gotten here, the way Rio had always helped her up to sit on the edge of the bathroom sink closest to the barred window, the way her nails bit into her hips just long enough to press her ass into cold porcelain.“ —- Mostly inspired by Aubrey Plaza and Kathryn Hahn both going to all girls catholic high schools, but also by feeling nostalgic for my teenage years and missing home…"
god_knows_you_need_it.html,2025-09-25 21:17:53,2026-04-27 23:48:24,"“So, if I’m such a lost cause, why the hell are you here?” “Because I’m good at my job and I love a challenge.” “A congressional race is not the same as a presidential.” “I’ve managed races for congressmen, senators, governors.” She listed off breezily. “I’m interested in the big score.” “You wanna swing your dick around and show off?” Agatha scoffed. “Like you don’t.” Agatha leaned in now too, challenging her. “The difference is, I don’t need to wave mine around for everybody to know how big it is.” “Agatha,” She said, which was disrespectful given they’d only just met. “Let me run this campaign. I can make you someone America will want to vote for.” She finally pulled away, chuckling and sitting back down. “I don’t need you for that.” OR VP Agatha has three months to run for president and begrudgingly makes Rio her campaign manager. AKA The Veep/Scandal/West Wing AU that twitter told me to write"
going_viral.html,2025-09-15 18:25:53,2026-04-27 23:48:24,"Agatha is the guardian of the twin maximoff boys, one of which is a tiktoker - when she accidently enters his live stream, chaos ensues"
green_is_the_colour_of_her_kind.html,2025-09-15 18:25:51,2026-04-27 23:48:24,"“What?” “I had a date,” Rio repeats. It burns just as much the second time. “She stayed the night. I didn’t think it would be appropriate to text you, so I waited until she left.” Those pretty blue eyes turn cold so quickly that it almost gives Rio whiplash. Agatha pushes herself off of Rio and stands up straight, almost rigid. or: Rio tries to make Agatha jealous and it backfires."
guilty_as_sin.html,2025-09-15 18:25:50,2026-04-27 23:48:25,"When Rio, America’s First Daughter, and Agatha, Britain’s Beloved Princess, get forced into a PR stunt to play nice, their fake friendship takes a very real (and very gay) turn. One that could shake two nations and completely rewrite the rules of love."
happiest_season.html,2025-07-26 21:35:52,2026-04-27 23:48:25,"After a nasty break-up, exes Agatha and Rio end up at the same Christmas party, each with their own date. What could possibly go wrong? (A lot. The answer is a lot.)"
harkness.html,2025-09-15 18:25:51,2026-04-27 23:48:25,"Au multi chapter fic Pop sensation Harkness is the larger-than-life stage persona of Agatha Harkness—chaotic, sharp-witted, and a little bit of a disaster. But beneath the bold performances and biting sarcasm, she’s just a normal person trying to navigate fame. When her mother, Lilia, introduces her to a new colleague, Agatha doesn’t expect sparks to fly. But as she juggles the pressures of the industry, media scrutiny, and her own insecurities, she finds herself falling—hard—for Rio."
harkness_pathology.html,2026-02-21 21:46:52,2026-04-27 23:48:25,"Agatha and Rio as surgeons. Slow burn, lots of smut, they're horny idiots. -------- “You have zero chill,” Agatha mocked, amused. “No, you have zero chill. You kept looking at me.” “Did not.” “Did yes.” “Looked how? We were literally having dinner together, how could I not have looked at you…” Rio’s smile got smugger, and one of her hands finally went to Agatha’s knee, index slowly trailing up her leg. And now she was going to be the one catching fire. --------"
heart_beats_like_a_drummer.html,2025-07-26 21:35:52,2026-04-27 23:48:25,"Rio Vidal has only wanted one thing for the entirety of her career: to work with Agatha Harkness, world-renowned singer. And she's finally gotten her wish when Agatha herself requests Rio for her upcoming tour, as well as her new album. Sparks fly. Day Two of AAA Week: Band AU"
help_im_alive_paddingtonfan69.html,2026-04-15 22:40:45,2026-04-27 23:48:25,"Holy shit,” Rio says aloud. Agatha is somehow, miraculously, alive. Rio feels her own heart start beating faster in her chest with each distinct thump of Agatha’s heart through the warm skin in her neck. Agatha Harkness, of all people, against all odds, is alive. Rio has to amend her earlier statement. It’s just us out here. Just Rio and her stubborn, narcissistic, cruel, and gorgeous boss, trapped together miles and miles away from any other human life form. __ The Send Help AU"
here_with_you_now.html,2026-02-21 12:42:18,2026-04-27 23:48:26,"Rio Vidal lives a quiet, quaint life on her houseboat in northern New Zealand, tending to her plants and the occasional text from her daughter, away at college. On a day like any other day, the winding course of her path is interrupted by a woman, seemingly falling out of the sky -- and right into her lap. What does it take to fall in love with somone? Familiarity? Time? Recognition? Rio has none of that and yet, her descent begins the moment their palms touch, and an unbelievable journey across the world unfurls in front of her."
high_infidelity.html,2026-02-21 21:37:38,2026-04-27 23:48:26,"""If Agatha can’t have joy, she’ll take power. If she can’t have friends, she’ll take victims. If she can’t have love, she’ll take this — fucking someone’s wife at a luxury resort."" Rio Vidal is a lawyer stuck in a toxic marriage. Agatha Harkness is a con artist on the heels of a nasty divorce. The two cross paths at a Sicilian hotel and start an affair that will change their lives forever. Or: the White Lotus AU."
honey_youre_familiar.html,2025-09-15 18:25:53,2026-04-27 23:48:26,"Agatha stopped mid sentence, looking between Nicky and Rio in confusion. “Nicky, how do you know Rio?” Nicky, completely unaware of any extra awkwardness, answered. “She’s my birth-mother.” Agatha’s eyes widened as she looked between them again, and Rio knew what she was seeing— the same face shape, the same nose and cheeks and smile, the same eyes. Rio didn’t need a DNA test or paperwork to prove what she could easily see with her own eyes, and she could tell that Agatha didn’t either. “Hi,” Rio said finally, though the greeting felt extremely inadequate as soon as it left her lips. But there wasn’t exactly a guidebook to this whole awkward situation. What exactly do you say when the adoptive mother of your biological son is also the woman you fucked last Friday?"
how_it_started.html,2025-09-15 18:25:53,2026-04-27 23:48:26,"A prequel to the Fight Me! Omegaverse Series Before Rio, Agatha thought she was happy. She had life goals, a budding law career, and a mate. But, a pending FBI investigation into her husband's company begins to put stress on her relationship. What happens when she begins to question herself and everything she thought she wanted? Will it be worth it to sacrifice freedom for submission, or is there another path she can take?"
how_many_corners_do_i_have_to_turn_how_many_times_do_i_have_to_learn.html,2025-09-15 18:25:51,2026-04-27 23:48:26,"“So you’re demoting me?” “Uh, I don’t think you were actually ever promoted.” “Technically.” “Agatha, you have to earn a promotion.” Agatha wets her lips, leans in close. Rio’s eyes track the movement before she has time to realize, and she has nowhere to go, back pressed against the many tins of chopped tomatoes on the shelf. She tries to keep a neutral expression. Unfazed. Possibly unsuccessfully. “So I’ll earn it.” OR Rio inherits her aunt's restaurant. Agatha makes the whole thing much more stressful than it should be."
i_am_no_mother_i_am_no_bride.html,2026-02-21 21:34:37,2026-04-27 23:48:31,"She stuck the cigarette between her lips, the shade of pink her mother had slapped on her before they left now coating the filter. Rio crossed the distance, taking both ends of the fabric and crossing one over the other. “You are meant to be highly educated, you cannot tie a bow?” He raised his chin, smirking as he quipped, “Just because men are educated does not mean they are intelligent.” She finished the bow, smoothing out any puckering. Rio raised a single brow as she took the cigarette between two fingers again, blowing the smoke off to the side of the man. “Another topic we agree on.” “How thrilling,” August smirked. “Thrilling indeed,” she deadpanned. OR- London 1813. Augustus (Agatha) must find a wife according to his mother, and Rio must find a husband to save her family from financial ruin. Except, Augustus isn't a man, and Rio has no interest in marriage or men. BRIDGERTON AU"
i_am_no_mother_i_am_no_bride_midwestprincess_01.html,2026-04-15 22:40:45,2026-04-27 23:48:31,"She stuck the cigarette between her lips, the shade of pink her mother had slapped on her before they left now coating the filter. Rio crossed the distance, taking both ends of the fabric and crossing one over the other. “You are meant to be highly educated, you cannot tie a bow?” He raised his chin, smirking as he quipped, “Just because men are educated does not mean they are intelligent.” She finished the bow, smoothing out any puckering. Rio raised a single brow as she took the cigarette between two fingers again, blowing the smoke off to the side of the man. “Another topic we agree on.” “How thrilling,” August smirked. “Thrilling indeed,” she deadpanned. OR- London 1813. Augustus (Agatha) must find a wife according to his mother, and Rio must find a husband to save her family from financial ruin. Except, Augustus isn't a man, and Rio has no interest in marriage or men. BRIDGERTON AU"
i_could_not_stop_for_death.html,2025-07-26 21:35:52,2026-04-27 23:48:31,"""Mama."" It was a whisper. ""Mama?"" She had had this dream before. This nightmare. ""Mama, wake up."" She was nudged forcefully in her shoulder. That was new. That was touch. Touch was physical. Touch wasn't possible. Agatha pressed her fingertips down. As they pushed into the softness of the mattress, she frowned, she was in her bed. In the same bed she had been in in Westview. How could she forget the lumpy mattress? ""Mama."" There was that impatient replica again. Agatha squinted her eyes open, keeping them narrow in case it was a trick. But no. It wasn't a trick. Stood in front of her, with a mop of brown hair falling over his little forehead was her son. Her boy. Her baby. ----- or What happens when Agatha gives in to Death's kiss and finally concedes the battle, only to wake up in an all too perfect world with her son and her wife? Canon compliant to 1x08 and parts of 1x09."
i_didnt_ask_for_this.html,2026-02-21 21:47:08,2026-04-27 23:48:31,"Rio Vidal, self-made millionaire, is a partier with a bad drug and alcohol habit. She is saddled with custody of her niece Valentina when her brother and his wife pass away unexpectedly. She hasn't spoken to her family for 15 years and wants nothing to do with the 17-year-old on her doorstep. Agatha Harkness is a struggling single parent to teenage son Nicky. She works two jobs to make ends meet and still always makes time for her son. When he befriends a new girl at school with some behavioral challenges and asks for her help, Agatha lets the girl into her home and picks up Rio's slack caring for her. She doesn't mind being a de facto guardian, but if there's one thing she's determined about, it's to talk (or knock) some sense into Rio Vidal. Rio is three Negronis in when her phone rings, and she can barely hear it over the pulsing music of the club; barely feel it over the bass pounding in her chest. “Yeah?” she shouts, putting the phone to her ear. It’s somebody saying she’s inherited a kid. Her niece or something. Yeah, right. “Okay, good one buddy. Sure, whatever.” And she hangs up. Orders another drink."
i_dont_care_that_youre_a_stoner_fall_right_into_me.html,2025-11-07 17:57:36,2026-04-27 23:48:32,"“Agatha.” Rio grasps Agatha’s shoulder. Agatha spins around, motioning with grabby hands for the merch Rio had bought her. “Agatha, I literally ran into Chappell Roan in the bathroom.” Agatha laughs so hard while putting her CD in her knapsack she does her signature snort. Rio’s heart flutters at that. “Be serious. We’re both high. You didn’t see shit.” “I’m serious!” _____ OR, Two best friends share a joint and go to a concert together. Could something homoerotic happen? (Yes, yes it could. And it does.)"
I_follow_your_perfume.html,2025-11-07 17:56:02,2026-04-27 23:48:32,"Rio breathed her in again and let out a low moan. “Agatha…” she groaned, the soft breath that escaped her lips caressed the shell of Agatha's ear, sending a shiver down her spine. The way the alpha reverently whispered her name, taking ownership of every single fucking syllable. The omega's head lolled on to Rio’s shoulder, her eyes rolled back, unable to push down the feeling of pleasure that bubbled up within her. Rio made her name sound like home. OR The A/B/O agathario fic that like... 3 people asked for."
i_let_my_head_spin_take_all_the_weight_off_my_shoulders.html,2026-02-21 21:47:05,2026-04-27 23:48:32,"""I want this,"" She says, plainly, ""And it's fine if you don't. I understand. But if you're only holding back because you think I'll regret it in the morning…"" She trails off, racks her brain for something to soothe Rio's overworking brain with, ""Rio, I'm green."" It takes a minute for Rio to answer—brain quite obviously cracking and sparking, but then, ""You want this."" They say in a way that sounds more like a realization sinking in than a question. And so Agatha, just to make Rio laugh, tilts her head so she's not speaking into the mattress, ""What's a little bondage between friends?"" OR Rio's never tied anyone up before. For some reason, as their best friend, this means Agatha has to get involved. OR the bondage fic"
i_see_you_youre_walking_cross_the_campus.html,2026-02-21 21:36:47,2026-04-27 23:48:32,"Agatha’s never let her being an omega hold her back in academia. Honestly, she had everything so under control that it was almost as if her designation didn’t exist. Until, of course,  she’s assigned an alpha TA who smells like petrichor, warm vanilla, and Agatha’s own personal downfall."
i_see_you_youre_walking_cross_the_campus_queerenough.html,2026-04-15 22:40:45,2026-04-27 23:48:32,"Agatha’s never let her being an omega hold her back in academia. Honestly, she had everything so under control that it was almost as if her designation didn’t exist. Until, of course,  she’s assigned an alpha TA who smells like petrichor, warm vanilla, and Agatha’s own personal downfall."
i_still_shut_my_eyes.html,2026-02-21 12:42:18,2026-04-27 23:48:32,"Once upon a time, life was perfect for Agatha and Rio Harkness-Vidal. In their early thirties, they both had thriving careers and a home life that was made immaculate with the arrival of their son, Nicholas. Four months after his birth and after the recruitment of a nanny, Rio arrives home to an empty house and no trace of her son or the nanny. What first seemed hopeful carries on for twenty-five very long years until suddenly, the unthinkable happens. In The Big Apple, a mere car ride away from the Harkness-Vidal home in Newark, a twenty-five year old physical therapist who has always wondered about his mother's avoidance about his other parent decides to take an ancestry test. His girlfriend bought it for him for his birthday and, well, if his mother won't provide answers to his questions, he'll get them on his own. When his sample flags as a match to a two-and-a-half decade old DNA sample from a missing person's case, he gets far more of them than he ever could have imagined."
i_tore_you_apart_in_my_head.html,2026-02-21 12:42:18,2026-04-27 23:48:32,"Rules have never been a difficult concept for Rio Vidal. Following them hasn't either, although she has never been beyond the human experience of making mistakes. After years kept within the steel walls of the Cook County Coroner's Office, very little has come to challenge her anymore. That is, until a series of deceased men come across her table, all seemingly fine and yet, all in possession of a severed spinal cord. By the fifth body, Rio is beginning to saw her nose off to spite her face; not knowing how such a thing keeps happening, even if it is at the hands of another human being, starts to tilt her focus and skew her moral compass. How far will she go to get answers? Rio isn't even sure she knows."
i_wanna_be_yoursyoure_all_i_want_rioallalong_719.html,2026-04-15 22:40:46,2026-04-27 23:48:33,"And Gods, did Agatha wish that night Rio had proposed instead of Alice. She shook out of her jealousy, tilting her head, “Rio, we aren’t going to the bar. Don’t you remember Alice ordering us to dress up for the club?” Rio mimicked the tilt of her head, “Club?” She held back annoyed huff, but even then her annoyance was replaced with concern. How could Rio forget? Alice was her best friend. Agatha reached up, the back of her hand grazing her girlfriend’s forehead, “Sweetheart, are you feeling alright?” Rio batted her hands away like an annoyed child. “The strip club, Alice told us her bachelorette is at the strip club.” OR They go to a strip club, Agatha's plan backfires, but then doesn't and she gets railed. OR POSSESSIVE RIO MY LOVE"
i_want_you_on_me_with_both_your_hands.html,2026-02-21 12:42:18,2026-04-27 23:48:33,"After a night out with Agatha's colleagues to celebrate her leave where Rio misbehaves by means of a panty vibrator, Rio wants her revenge. She gets it on the seventy-two story elevator ride up to Agatha's condo and then some. ____ Just a little extra chapter that could have gone in Serial Killer AU between chapters 46 and 47."
i_was_your_starry_eyed_lover_and_the_one_that_you_saw.html,2025-07-26 21:35:52,2026-04-27 23:48:33,"April ludgate takes up an internship to get away from her infuriating coworkers from the parks department, the one thing she wasn’t expecting was to find love during her time there. AKA Parks and Rec if Andy Dwyer ceased to exist! Or AgathaRio in another universe."
i_will_wait_up_for_you_dear.html,2025-07-26 21:35:52,2026-04-27 23:48:33,"April would love to say it was torture to be back at home in such a joyous Christmas atmosphere and hearing her tías dissaproval of her divorce, but it wasn't. Not when she had Jennifer Barkley to talk and go back to after the Holidays. (Takes part between part 1 and 2)"
i_wonder_which_cup_youll_drink_from_i_hope_its_mine.html,2025-09-15 18:25:51,2026-04-27 23:48:33,"“And where would I do that, moron?” “I don’t know!” Rio flounders, “In the shower?” “You think getting myself off quietly in the shower, in the room next to your bedroom, having to be quick so the hot water doesn’t run out… is conducive to good orgasms?” Well, when she puts it like that. OR Rio and Agatha aren’t friends. They’ll probably never be friends—they’re just wired that way. But that doesn’t stop their mutual friends from suggesting Agatha live with Rio while her divorce finalizes. If it sounds like a recipe for disaster, it probably is."
if_this_was_a_movie.html,2025-07-26 21:35:52,2026-04-27 23:48:27,"Agatha is THE Hollywood star, America's Sweetheart, and absolute Hollywood royalty. She is a single mom to 16-year-old Nicholas Harkness,  a student at SHIELD High School. Rio is the new, science teacher at the Hollywood elite school and holds a strict no dating parents policy. When Agatha’s famous chaotic reverie meets Rio’s down-to-earth simplicity, the attraction should be undeniable. But, the winds of fate have more in store for these two and their coven of friends as they come to terms with their love and desire."
if_youre_not_falling_youre_not_trying.html,2025-11-07 17:57:27,2026-04-27 23:48:27,"The Witches Road ski resort is home to some of the best skiing in the country and some of the best instructors. Ski instructor Agatha and Snowboarding Instructor Rio have a friendly (boarder line dangerous) rivalry on and off the mountain. Agatha likes to show up a competitive Rio, while Rio likes to spend every moment she can, making Agatha's days a little more difficult. ———— Rio sits herself down at the top of the run, leaning over to secure her feet in her bindings while Agatha has already clicked herself into hers. “Hurry up!” Agatha whines, whacking Rio’s helmet with her pole. Rio whips around, reaching out and shoving her ski so she slips a little. “Be patient, asshole.”"
ill_be_your_distraction.html,2026-02-21 12:42:18,2026-04-27 23:48:28,"With a vacation fast approaching, Rio and Agatha are facing a new conundrum: they now have pets that require care in their absence. What starts as a brunch to butter up their friends Alice and Jen quickly pivots into another verbal showdown where Agatha's silver tongue cuts a little deeper than intended. Always trying to mend the worst fractures, Rio steps in to mediate not only to salvage their hopes of a vacation, but to also soothe the tumultuous relationship between her wife and their friend."
ill_be_your_garbage_man.html,2025-09-15 18:25:53,2026-04-27 23:48:28,"“Who does she think she is?” Rio said, gesturing wildly. “Just got here and already acting like she owns the damn place!” Alice looked around Rio, “Hot too,” Alice muttered. Rio looked confused before turning around and glancing back at the house where Agatha had appeared in the window. A white fitted t-shirt was tucked into her high-waisted jeans. Her brown hair was wild, like she hadn’t even had a chance to run a brush through it before writing her lovely little hate note. Agatha crossed her arms and gripped a mug of coffee as she continued her stare down with Rio, and Rio could swear she saw her lips quirk into a smirk. Rio groaned. Environmentally friendly, bitchy, and hot. Extremely hot. OR: Rio is a garbage collector, and Agatha Harkness just got added to her route. Shenanigans ensue."
ill_follow_you_down_til_the_sound_of_my_voice_will_haunt_you.html,2025-11-07 17:57:17,2026-04-27 23:48:28,"Detective Agatha, an omega police officer in the small town of Westview, is in charge of a special case involving the assassin, Rio Vidal also known as Lady Death. However, there’s something familiar about the alpha. And no matter what she does she can’t quite manage to get away from her. Or omegaverse Agathario detective/criminal au"
Ill_Give_What_I_Get.html,2025-11-07 17:58:41,2026-04-27 23:48:28,CAUGHT IN THE ACT. Daughter of Lost Pop Icon Caught Sneaking Around With College Soccer Star She Put in the Hospital! Rio wanted to puke. “Oh my god. Oh my god. Oh fuck.”
ill_hear_you_even_when_you_cant_speak.html,2025-09-15 18:25:52,2026-04-27 23:48:28,"Alternate universe Rio misinterprets Agathas silence upon first meeting, it goes against the structure of polite conversation, causing her to lash out and make fun of Agatha. Agatha who was in an accident and has aphasia."
ill_keep_you_safe_you_have_my_word_echolux.html,2026-04-15 22:40:46,2026-04-27 23:48:28,"Rio steps into her room, turns around, and delivers her coolest: “See you never, Harkness!” before slamming the door hard enough to make the old and badly maintained handle clatter to the floor. “Gosh darnit!” OR: Rio accidentally moves in with her old school bully"
illicit_affairs.html,2025-09-15 18:25:50,2026-04-27 23:48:27,rio vidal works as famous actress agatha harkness' stylist. she's also her controversially younger affair.
im_leaving_here_with_you.html,2025-07-26 21:35:52,2026-04-27 23:48:28,"upon her return to westview, agatha didn't expect to find her ex. even though she longed for it."
im_sorry_i_love_you.html,2025-09-15 18:25:54,2026-04-27 23:48:28,"Rio Vidal’s first year of teaching elementary school comes with many challenges - challenges that she believes she is well prepared for, or at the very least, able to manage on the sly (or in the worst case scenario, be able to ask her teaching mentor): rowdy students, helicopter parents, classroom management - what have you. This, however, she’s woefully unprepared for. Her degree program did not meet this requirement; no training covered this either. She does not know what protocol dictates; her colleagues don’t have the experience either. For you see, a first grade teacher shouldn’t have to attend the funeral of one of her sweet, sweet little students: Nicholas Harkness. -- OR: First year elementary school teacher Rio Vidal falls in love with one of the parents of students as a medical diagnosis turns all their lives upside down."
Im_Yours.html,2025-11-07 17:56:51,2026-04-27 23:48:28,"Agatha swore she would never set foot inside an omega auction, and yet she finds herself in the most notorious auction house in the city, all because her ex is up on the auction block. or Desperate for money, Rio puts her body up for sale. What she doesn't expect is to see her ex girlfriend in the crowd. And she definitely doesn't expect her ex to purchase her for a million dollars. AAA Week Day 7: Breeding"
in_the_deep_end.html,2025-09-15 18:25:51,2026-04-27 23:48:28,"After a messy divorce, 48-year-old Agatha finds herself on a sabbatical from work. Her attention is captured by her twenty-something infuriatingly flirtatious pool girl. She's not about to allow herself to be pushed into some midlife crisis cliche. OR: A thinly veiled excuse to celebrate older women and the inherent sex appeal of working with your hands in the sun"
in_the_mirror_of_your_eyes.html,2026-02-21 21:37:18,2026-04-27 23:48:29,"“Oh, and one more thing.” Her tone shifts almost instantly. “I loved Dawn, but let's be real—you were a terrible crier.” Agatha’s mouth falls open. “Like, really terrible. Your tears weren’t even and your sobs sounded awful. I didn't know if you were acting or having a stroke. It was honestly painful to watch.” This little shit. “I’ve always wondered how you won that Emmy.. Was it a pity prize?” She blinks at Agatha with feigned innocence as if she did not just verbally eviscerated the older woman before her. “Anyway,” She continues breezily without missing a beat, “I’m Rae .” Agatha snaps and grabs the opportunity by clearing her throat, desperate to redeem herself.  “Right. Rae .” She lets the name roll on her tongue. “Is it short for.. 'Rae-who-should-really-watch-her-mouth-around-adults,' that Rae?” “No.” Rae smirks. “It’s short for.. 'Rae-the-daughter-you-gave-up-for-adoption-sixteen years-ago,' that Rae.” OR Agatha’s world turns upside down when a young girl named Rae claims to be the daughter she abandoned—all unbeknownst to Rio, Rae’s adoptive mother."
in_the_mirror_of_your_eyes_beethernuts.html,2026-04-15 22:40:46,2026-04-27 23:48:29,"“Oh, and one more thing.” Her tone shifts almost instantly. “I loved Dawn, but let's be real—you were a terrible crier.” Agatha’s mouth falls open. “Like, really terrible. Your tears weren’t even and your sobs sounded awful. I didn't know if you were acting or having a stroke. It was honestly painful to watch.” This little shit. “I’ve always wondered how you won that Emmy.. Was it a pity prize?” She blinks at Agatha with feigned innocence as if she did not just verbally eviscerated the older woman before her. “Anyway,” She continues breezily without missing a beat, “I’m Rae .” Agatha snaps and grabs the opportunity by clearing her throat, desperate to redeem herself.  “Right. Rae .” She lets the name roll on her tongue. “Is it short for.. 'Rae-who-should-really-watch-her-mouth-around-adults,' that Rae?” “No.” Rae smirks. “It’s short for.. 'Rae-the-daughter-you-gave-up-for-adoption-sixteen years-ago,' that Rae.” OR Agatha’s world turns upside down when a young girl named Rae claims to be the daughter she abandoned—all unbeknownst to Rio, Rae’s adoptive mother."
in_the_shadows_of_the_pines.html,2025-09-15 18:25:51,2026-04-27 23:48:29,"Everything is black and heavy, then she hears it - a faint beep cutting through the void. It’s rhythmic, mechanical. Stable. Like a metronome in the distance. It anchors her, pulling her closer to something she can't put her finger on yet. Then the voices came, muted and distorted. Like it’s underwater. Floating, she thinks she is, or drowning. She can't tell which way is up but still, she swims. She doesn't know how many but she recognizes one of them as the kid she saved. ~ Or: Rio is a reclusive park ranger. After saving a reckless hiker from a fall, she wakes in a hospital and finds herself under the care of Agatha Harkness, an actor turned tech mogul."
Is_It_Casual_Now.html,2026-01-19 17:54:55,2026-04-27 23:48:30,"Agatha Harkness is one of the most prominent professors in the Criminal Justice department at Westview University. Known as ""The Witch,"" her reputation for being a mercilessly demanding professor is recognized across the entire campus. Rio Vidal is a forest science master's student, or as Agatha likes to call them, ""weird-ass hippies."" The two come together to work on a seminar about criminal law in environmental crises. From there, lines blur between differences in age and power imbalance. Rio Vidal is instantly captivated by Professor Harkness and will do everything it takes to make her hers, including taking very questionable measures. Meanwhile, Agatha battles her own impulses and desires to keep the relationship strictly casual."
itll_all_work_out.html,2025-09-15 18:25:53,2026-04-27 23:48:30,"“It’s Agatha,"" Lilia says. “Harkness?” “How many seventeen-year-old Agathas do you know?” Rio swallows. “What, is she dead?” Or; It's senior year, the Art's Christmas Festival, and what Rio is convinced must be her own personal Judgement Day."
its_bloody_and_raw_but_i_swear_it_is_sweet.html,2025-09-15 18:25:51,2026-04-27 23:48:30,"The first time Agatha saw her, she was stepping over her mother’s corpse. The moment was brief, but Agatha recognized her instantly. She felt a dull sting in the palm of her hand; her mark was burning. It wasn’t a wholly unpleasant sensation, if she was being honest with herself. Her mark – the thing that bound every witch in Salem from birth. The mark that was supposed to shine with an angelic, golden light. The mark that, in her case, was pitch black. OR: Every witch in Salem is born with a mark. From the moment she is born, Agatha Harkness knows her mark means that she is bound to the Angel of Death. It's only after she allows herself to revel in that power, that she realizes how much fun being bound to such a creature can be."
its_bloody_and_raw_but_i_swear_its_sweet.html,2025-09-25 21:00:27,2026-04-27 23:48:30,"“I don’t believe you. You prefer me—“ “Compliant?” Rio stood slowly, her eyes never leaving Agatha’s face. The action put her inches away, her body heat radiating out, searing Agatha’s skin. “Obedient?” Agatha’s hips shifted against her will, her lips parting slightly. She closed her eyes against the heady mortification that razed through her chest. She felt Rio move closer and she parted her legs without thought. Rio stepped between them but didn’t touch, hands settling on the desk inches from Agatha’s hips and hands. “You always were such a brat .” Rio’s breath was hot against Agatha’s ear, her voice throaty and raw and filthy. “You never knew how to do what you were told.” Or: After five years away, a still-grieving Agatha is dragged back into the FBI and the arms of her ex-wife."
its_cliched_to_be_cynical_at_christmas.html,2026-02-21 12:42:18,2026-04-27 23:48:30,"After a year filled with murder, thrill, excitement, love, and a lot of sex, the holiday season has finally arrived. Fortunately for Rio, it's her favorite. Unfortunately for Rio, it holds absolutely no interest to her wife and the woman she loves more than anything. It doesn't stop her from living in her own Christmas cheer and perhaps accidentally spreading it around. A Serial Killer AU Christmas one-shot!"
its_just_in_my_nature.html,2025-07-26 21:35:52,2026-04-27 23:48:30,"Rio’s face was already warm and sweaty from working in the early spring sun, but now her face is heated for another reason. She tries to turn away, pretend like she never saw anything, but before her mind can battle against her body and rip her eyes from this fucking bombshell, blue eyes glance her way and catch her in the act. “Hey!” It’s at this that Rio notices that not only is this woman prancing around in her underwear near open windows, but the window is a little cracked, making Rio able to hear this woman crystal clearly. “What do you think you’re—” Rio’s mouth opens to say something, anything— working really hard to not look like a fish out of water— but her wheelbarrow hits a stray rock in Lilia’s yard and she falls headfirst into the pile of literal dirt. — — — — — OR, Rio is only trying to do a favor for her godmother; the last thing she needs is one of her godmother’s eccentric neighbors parading around in her underwear. Especially when said neighbor is extremely hot. based on the comic by evgar_ on twitter!"
its_never_quite_as_it_seems_hiyouve_got_mail.html,2025-07-26 21:35:52,2026-04-27 23:48:31,"Agatha Harkness is the CEO of a massive bookstore chain, and Rio Vidal is the owner of a small book shop she’s driving out of business. In person, they cannot stand each other—but online? They’re unknowingly connecting as TheGreenWitch and DTWR. Then Agatha discovers Rio’s true identity, and realizes she’s falling for the person who hates her most. you’ve got mail but make it agathario"
